시나리오,블록(인텐트),해당 분야,기존 인텐트,발화,TE/TR,No. (TE/TR),삭제,비고
주문,주문및결제취소문의,커머스,주문및결제취소문의,주문 삭제하려면 어디로 가야하는지 말해줄래,TR,FALSE,FALSE,
주문,주문및결제취소문의,커머스,주문및결제취소문의,주문 취소 어디서 어떻게 하는 거냐,TR,FALSE,FALSE,
주문,주문및결제취소문의,커머스,주문및결제취소문의,주문 했던것 취소 하려구 하는데,TR,FALSE,FALSE,
주문,주문및결제취소문의,커머스,주문및결제취소문의,내가 주문 했었는데 그거 취소 하려고,TR,FALSE,FALSE,
주문,주문및결제취소문의,커머스,주문및결제취소문의,나 주문 했던게 있었는데 그거 취소 좀,TR,FALSE,FALSE,
주문,주문및결제취소문의,커머스,주문및결제취소문의,주문을 예전에 했는데 취소를 좀 하고 싶은데,TR,FALSE,FALSE,
주문,주문및결제취소문의,커머스,주문및결제취소문의,나 주문 한거 있는데 취소하고 싶을땐 어떻게 해,TR,FALSE,FALSE,
주문,주문및결제취소문의,커머스,주문및결제취소문의,주문내역을 어떻게 없애는지 알려줘,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 넣고 싶습니다,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,주문하는 법 어디있어,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,주문하는 방법 알려줘,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 어떻게 하는 거예요,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,주문하는 거 알려줘,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 넣으려고 하는데요,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,온라인 주문 방법,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,모바일로 주문할게,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,전화 주문도 받나요,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,전화로 주문 가능한가요,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,주문이 어려워요,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 방법 안내해줘,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 절차 문의합니다,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,전화로 주문하고 싶어요,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,곧 주문하려는데요,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,전화 주문 받았으면 좋겠어,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 어떻게 하는지 못 찾았어,TE,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 완료하는 방법,TE,FALSE,FALSE,
주문,주문방법문의,커머스,주문방법문의,전화로 주문 진행할게,TE,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,상품을 주문하려면 뭘 누를까,TE,TRUE,FALSE,
주문,주문방법문의,커머스,,사이트에서 주문하는 방법이 머냐,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,사이트에서 주문 완료하고 싶어,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문하려면 어디로 가야 함,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,방법 좀 알려줘 주문 넣으려고 하는데,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,상품 구매하려고 하는데 좀 어렵네,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,제품을 구매하고 싶은데 뭐부터 누를까염,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,오늘 안에 주문하고 싶은데,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,원하는 상품은 다 골랐고 주문 방법을 모르겠어,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 페이지로 안 넘어가는디,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,구매 페이지 어디에 있다는 거임,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 페이지 나만 못 찾고 있는 건가 혹시,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 방법을 안내 받고 싶습니다,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 방법에 대해 좀 들을 수 있겠습니까,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문하는 방법이 어디에 쓰여 있습니까,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,나한테도 좀 말해줘 주문하는 방법,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,어떻게 해야 완료돼 주문 말이야,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,온라인 주문 방법 문의하기,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,온라인에서 주문하는 법,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,모바일로 주문 끝내는 방법,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,모바일에서 주문 끝내기,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,온라인으로 주문하려면,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,모바일에서 주문 완료하려면,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,장바구니 상품들 주문할래요,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,장바구니에 제품 담긴 했는데 주문하려면 어쩌지,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,장바구니 제품 담고 나서 주문하려면 어떻게 함,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,제품 바로 구매하고 싶은데여,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,어떻게 하져 제품 바로 사려면,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,제품 사려면 뭘 어찌해야 하나,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,오늘 내로 주문 마치려고,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,곧 주문할 예정인데 안내 부탁,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문하는 방법이 헷갈립니다,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문하고 있는데 좀 어려움,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,죄송한데 주문하는 것 좀 도와주세여,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 어떻게 하는 건지 모르겠어,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 어디에서 해야 할까요,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 방법 뭐 있는지 알고 싶거든,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문은 어떤 어떤 방법으로 가능할까여,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문은 어떤 방식으로 이루어 지나요,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,저 주문을 하려고 하는데 안내 좀 해줄 수 있을까,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,처음 주문하는데 어떻게 주문하면 될까,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 방법 어떤 게 있어,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,여기는 주문 절차가 어떻게 되나,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 절차 좀 보여주라,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 과정이 복잡한가 혹시,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 과정을 미리 알 수 있을까염,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,아니 주문 어떻게 하라는겨,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,주문 버튼을 못 찾고 있는디 어쩌지,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,그래서 주문 어떻게 하는 거라고,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,제가 제품 주문 좀 할 수 있을까용,TR,FALSE,FALSE,
주문,주문방법문의,커머스,,오더는 어떻게 넣는 거냐,TR,FALSE,FALSE,
주문,주문방법문의,커머스,주문방법문의,알려주십시오 오더하는 방법,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,홈페이지에서 오더 어떻게 함,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,홈페이지에서 주문 넣는 법 알려면,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,주문 어떻게 진행되는 건지 보내봐,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,톡으로 주문 절차 좀 말해줄래,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,구매 과정 설명 부탁합니다,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,구매하는 과정이 어떻게 되나요 여기는,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,여기 주문하는 방법 어떻게 됨,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,전화로 주문 혹시 될까용,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,저기 전화해서 제품 주문할 수 있어용,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,나는 전화 주문이 편한데,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,전화 상담으로 주문하고 싶은데 설명해 주세요,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,전화상담을 통해서 오더하려고 해요,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,콜센터로 바로 주문넣을 수 있음,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,콜센터로 제품 사고싶은 데 절차를 알려줘요,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,근데 콜센터에 전화해서 주문해도 되지,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,콜센터 상담으로 주문하는 방법이 있니,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,주문을 전화로는 못 하는 건가여,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,전화 주문은 전혀 안 받으시는 건가여,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,죄송한데 전화로 주문하면 안되겠습니까,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,제품 전화로 시키는 방법,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,전화 주문으로 상품 시키고 싶어,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,전화로는 주문 진행 안되겠습니까,TR,FALSE,FALSE,
주문,주문방법문의,커머스,주문방법문의,주문하고 싶은데 전화주문으로 어떻게 사는 건가,TR,FALSE,FALSE,
주문,주문방법문의,커머스,주문방법문의,그 전화로 물건 사는 거 어떻게 살 수 있는 거야,TR,FALSE,FALSE,
주문,주문방법문의,커머스,주문방법문의,통화 주문할 수 있는 절차 설명해 줘,TR,FALSE,FALSE,
주문,주문방법문의,커머스,주문방법문의,통화주문받는 절차 어떻게 되는지 너 알아,TR,FALSE,FALSE,
주문,주문방법문의,커머스,주문방법문의,통화주문으로 오더 넣기 어떻게 하는 걸까요,TR,FALSE,FALSE,
주문,주문방법문의,커머스,주문방법문의,물건 시키는 방법 공유 부탁,TR,FALSE,FALSE,
주문,주문방법문의,커머스,주문방법문의,제품 이제 시킬 건데 어찌할까,TR,FALSE,FALSE,
주문,주문방법문의,커머스,주문방법문의,제품 주문 페이지로 이동할래,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,상품 시키는 방법을 도통 모르겠어서,TR,TRUE,FALSE,
주문,주문방법문의,커머스,주문방법문의,주문하는 방법 아직 모르겠음,TR,TRUE,FALSE,
주문,주문수정요청,커머스,,주문했는데 옵션 변경 가능한가요,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,주문 내용 수정할래,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,주문 옵션 바꾸고 싶어,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,주문한 제품 수정 원해요,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,결제한 제품 변경할래요,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,구매 상품 옵션 바꿀게,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,구매 상품 색깔 다른 걸로 할래,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,주문한 제품 수량 바꿀게,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,다른 제품으로 바꿔도 되나요,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,수량 변경해도 될까요,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,옵션 수정하고 싶습니다,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,주문한 내역 수정 가능한가,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,주문 완료 후 옵션 변경,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,주문 끝내고 수량 수정,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,주문 수정 요청합니다,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,구매 내용 정정 문의,TE,FALSE,FALSE,
주문,주문수정요청,커머스,,주문 상품 옵션 잘못 골랐어요,TE,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 내용 변경할래,TE,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 내역 바꾸려고 합니다,TE,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문한 제품 변경 요청드려요,TE,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,아까 산 물건 바꾸려면 어디로 가,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,아까 산 물건 바꾸려 하는데 어케함,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,아까 산 거 바꾸는 방법 좀,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,구입한 물품 바꾸는 거는 어떻게 해여,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,아까 제품 구매했는데 바꾸려면 어떻게 해,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,제품 어떻게 바꾸는지 모르겠는데 알려 주겠니,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,아까 산 제품 다른 제품으로 바꿀건데 어디로 가,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,물건 샀는데 바꾸고 싶으면 어떻게 해야 돼여,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,제품을 잘못 구매해서 다른 걸로 바꿔야 하는데 어떡하죠,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 이미 했는데 상품을 바꾸고 싶으면 어떡해,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 해버렸는데 상품 바꿀 수 있어,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문했던 상품 다른 색상으로 바꾸길 원해,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,바꿀 수 있나 주문했던 상품,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문했었던 상품인데 바꾸려면 어떻게 해야 해,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 상품의 색깔을 바꾸고 싶으면,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문된 상품 색상은 어떻게 바꾸나요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료한 상품 색상 바꾸는 방법은,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 마친 상품 수량은 못 바꿔,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 상품 수량을 바꾸려고 하는데 방법이 뭔가요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문했던 상품 개수 변경 원하는데 방법 뭐예요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문한 제품을 개수 변경하는 방법이 어떻게 됩니까,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료 제품 양을 바꾸고 싶은데 방법은,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 끝난 상품 양을 변경하고 싶으면 어떻게 해,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,있지 주문한 상품 옵션 바꾸는 방법을 좀 알려줄래,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문이 완료된 제품 지금 수량 바꿀 수 있는 방법 없니,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문이 끝난 상품 옵션을 좀 변경하고자 하는데 방법을 몰라요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 이미 했는데 상품 옵션 변경하는 방법 있어,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,혹시 이미 주문한 상품 선택지를 바꾸는 방법 어디 없을까,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,근데 주문한 상품 선택지는 어디서 바꿀 수 있어,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,금방 주문한 상품들 옵션 잘못 골랐어,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 잘못된 상품 변경은 어디에서 할 수 있습니까,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,방금 주문한 제품 실수해서 좀 바꾸고 싶은데 어디서 할 수 있니,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 실수한 상품을 어떻게 하면 바꿀 수 있는지 방안 말해줘,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 잘못해버린 제품을 변경하고 싶은데 방법 뭐예요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,잘못 고른 제품을 주문 끝낸 후 변경할 수 있는 방법에 대해 안내해줘,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,방금 주문한 제품 잘못 골라서 좀 바꾸고 싶은데 방법이 어떻게 되지,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,있지 주문 끝난 제품들 변경할 수 있는 방법이 뭐야,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 내역에서 실수로 주문한 제품 변경할 수 있는지 잘 모르겠어,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료했는데 제품 추가하고 싶어,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,실수로 고른 상품 주문 이미 넣어버렸는데 수정 가능할까,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,제품 변경 가능하냐 주문 내역에서,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 전부 마쳤는데 그 후에 내역 바꿀 수 있낭,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료하고 잘못 주문한 거 알았는데 수정 안되니,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,제품 한 개만 수정 가능한가 주문 다 하고 나서,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,어떻게 해야 하니 제품 주문 완료 후에 내역을 바꾸고 싶을 때,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 이미 들어갔는데 상품 하나 바꿀 수 있어,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,완료 주문 건에 상품 하나 다른 종류로 대체할 수 이써,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 들어갔는데 상품 추가해도 될까요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 내역 들어가면 상품 추가 안 되죠,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문을 완료했는데 제품 목록 추가 가능한지 알아봐,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문서 변경하고 싶은데 어디서 해,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료 후에 제품 추가 가능합니까,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료 후에 제품 수정 해도 돼요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료 후에도 제품 추가 할 수 있나,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료했는데 주문 정보 바꾸려면,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 다 했는데 상품 추가 가능함,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 내역 수정하고 싶은데 방법 알려줘,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료 후에 제품 수정할 수 있을까요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 다 해도 상품 더 살 수 있니,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 내용에 상품 정보 바꾸고 싶은데,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 내역 들어가면 상품 추가 안되죠,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료 후에 주문 내역 수정 가능한가,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문한 상품 바꾸고 싶은데 가능,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문했던 것 개수 추가하고 싶은데 안되나요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료되었는데 수정이 가능할지,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문했던 내역에 새 상품을 추가할 수 있나요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,상품 하나 추가하기 가능 주문 완료 건에서,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,가능 여부 확인 주문 후 주문 변경,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,변경이 혹시 가능할 지 알려줄래 주문 다 하고나서 바꾸기,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 다 끝낸 후에 상품을 새로 추가할 수 있을까,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,어떻게 해야하니 제품 주문 완료 후에 내역을 바꾸고 싶을 때,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 완료하고 잘 못 주문한거 알았는데 수정 안되니,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,수정할 것이 있어서 그런데 주문 완료하고 변경할 수 있니,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,상품 다른 것으로 대체하기 될까 주문 다 마치구,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문 들어갔는데 내역 변경하기 가능한 것인지,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,완료된 주문에 새 상품 추가하기 되는거니,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,바꿀수 있는지 알려줘 완료된 주문 내역,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,이미 주문한 주문 수정법 말 좀 해줄래,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문했던 거 수정하고 싶을 때 어떻게 해야 할지 모르겠는데 수정법이 따로 있나요,TR,FALSE,FALSE,
주문,주문수정요청,커머스,주문수정요청,주문한 제품을 변경하려면,TR,FALSE,FALSE,
챗봇이용,발화가이드,일반,A-도움말,질문 예시,PT,,FALSE,
챗봇이용,발화가이드,일반,A-도움말,입력 도움말,PT,,FALSE,
챗봇이용,발화가이드,일반,A-도움말,짧고 간결한 키워드,PT,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떻게 물어보면 되는거야,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,무슨 질문을 하면 대답해줘,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떤 답을 줄 수 있어,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문하는 방법이 있다면 알려줘,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떤 걸 입력하면 되지,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,대화 시작하려는데 도와줄 수 있어,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,뭘 입력해야하는지 알려줘,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,입력 방법에 대한 가이드가 있어,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,내가 어떻게 입력하면 돼,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문에 대해 가능한 답변은 뭐야,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떻게 문의할 수 있나요,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,무엇을 물어보면 되나요,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떤 질문을 입력해야 답을 해주나요,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,대화 시작하는 법 알려주세요,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,문의하려고 하는데요,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,무엇에 대한 답을 할 수 있나요,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 작성하려는데 도와주세요,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,문장 작성 방법에 대해 알려주세요,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 가이드가 있다면 얘기해줘,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,입력 예시가 있으면 보여주라,TE,,FALSE,
챗봇이용,발화가이드,일반,챗봇사용팁_안내,챗봇에 질문하는 방법,TE,,FALSE,
챗봇이용,발화가이드,일반,챗봇사용팁_안내,챗봇에 뭐라고 입력하면 되나요,TE,,FALSE,
챗봇이용,발화가이드,일반,도움말,어떻게 말해야 해,TE,,FALSE,
챗봇이용,발화가이드,일반,도움말,뭐라고 물어보지,TE,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,대화 시작하려고 하는데 가이드 좀,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 입력하는 방법 알려줄래,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떻게 해야 문의할 수 있는 거지,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,대화 시작을 위해선 뭘 해야할까,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,너한테 문의 좀 하려고 하는데,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,문의 시작하려고 하는데 가이드 좀 줘,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떻게 대화를 시작해야하는 지 알려줘,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,뭘 어떻게 물어봐야 답변해주는거야,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 가이드 좀 올려줘봐,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,채팅 사용법을 모르겠어 안내받을 수 있을까,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,아 물어보는 거 어려운데 알려줄 수 있어,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,챗봇한테 어떻게 질문해야 답변해주나,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 예시는 어떤게 있어 보여줘봐,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,챗봇 사용 방법에 대한 안내는 어디있죠,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문하는게 첨이라 이용 방법이 궁금합니다,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문하고 싶은데 뭘 해야할 지 모르겠어요,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문이나 채팅 예시 좀 줘봐,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떻게 물어봐야 답변을 들을 수 있어,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,대충 물어봐도 대답해주는거야,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문쓰는 방법에 대한 예시가 있으면 나열해주세요,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,무슨 식으로 질문해야해,TR,,FALSE,
